time	V(n001)	V(n002)
8.143124936047499e-004	-1.840047e+001	3.256398e-003
8.293794578904644e-004	-1.757620e+001	4.114341e-003
8.444464221761786e-004	-1.658061e+001	4.981115e-003
8.544910650333215e-004	-1.583335e+001	5.563562e-003
8.645357078904643e-004	-1.503167e+001	6.178827e-003
8.745803507476072e-004	-1.417556e+001	6.826911e-003
8.846249936047500e-004	-1.326503e+001	7.507814e-003
8.946696364618929e-004	-1.230008e+001	8.221534e-003
9.047142793190358e-004	-1.128070e+001	8.968073e-003
9.147589221761786e-004	-1.020689e+001	9.747430e-003
9.203392793190357e-004	-9.595732e+000	1.020253e-002
9.259196364618929e-004	-8.974720e+000	1.070896e-002
9.314999936047500e-004	-8.343857e+000	1.126674e-002
9.370803507476073e-004	-7.703142e+000	1.187586e-002
9.426607078904644e-004	-7.052576e+000	1.253632e-002
9.482410650333216e-004	-6.392159e+000	1.324812e-002
9.538214221761787e-004	-5.721891e+000	1.401126e-002
9.616339221761787e-004	-4.774665e+000	1.532009e-002
9.655401721761787e-004	-4.296595e+000	1.609179e-002
9.694464221761787e-004	-3.815936e+000	1.696986e-002
9.733526721761787e-004	-3.332979e+000	1.798637e-002
9.772589221761787e-004	-2.848014e+000	1.918854e-002
9.811651721761787e-004	-2.361334e+000	2.064940e-002
9.850714221761787e-004	-1.873231e+000	2.248950e-002
9.889776721761787e-004	-1.384000e+000	2.492654e-002
9.928839221761787e-004	-8.939348e-001	2.840959e-002
9.967901721761787e-004	-4.033315e-001	3.424786e-002
1.000696422176179e-003	8.751471e-002	5.243862e-002
1.002511780101268e-003	3.156265e-001	8.811258e-002
1.003439731878333e-003	4.322158e-001	1.407564e-001
1.004833343571910e-003	6.072825e-001	2.678042e-001
1.005816186921643e-003	7.307209e-001	3.712469e-001
1.006958974059622e-003	8.742118e-001	4.994143e-001
1.009244548335580e-003	1.161051e+000	7.646461e-001
1.012315125605384e-003	1.546021e+000	1.128826e+000
1.016745521142565e-003	2.101487e+000	1.666838e+000
1.021175916679746e-003	2.654260e+000	2.204356e+000
1.025606312216927e-003	3.204341e+000	2.741379e+000
1.030036707754109e-003	3.751730e+000	3.277908e+000
1.034467103291290e-003	4.296425e+000	3.813942e+000
1.038897498828471e-003	4.838428e+000	4.349481e+000
1.043327894365652e-003	5.377738e+000	4.884525e+000
