x-axis,1,2
second,Volt,Volt
-10.0000E+00,+183.9E-03,-6.4E-03
-9.9900E+00,+183.9E-03,-6.4E-03
-9.9800E+00,+163.8E-03,-6.4E-03
-9.9700E+00,+143.7E-03,-6.4E-03
-9.9600E+00,+143.7E-03,-6.4E-03
-9.9500E+00,+183.9E-03,+8.6E-03
-9.9400E+00,+183.9E-03,+3.6E-03
-9.9300E+00,+183.9E-03,-6.4E-03
-9.9200E+00,+183.9E-03,-6.4E-03
-9.9100E+00,+183.9E-03,+8.6E-03
-9.9000E+00,+204.0E-03,-6.4E-03
-9.8900E+00,+214.1E-03,+8.6E-03
-9.8800E+00,+183.9E-03,-6.4E-03
-9.8700E+00,+224.1E-03,+8.6E-03
-9.8600E+00,+224.1E-03,+3.6E-03
-9.8500E+00,+224.1E-03,-6.4E-03
-9.8400E+00,+224.1E-03,+13.7E-03
-9.8300E+00,+224.1E-03,-6.4E-03
-9.8200E+00,+224.1E-03,-6.4E-03
-9.8100E+00,+254.3E-03,-6.4E-03
-9.8000E+00,+224.1E-03,-6.4E-03
-9.7900E+00,+264.3E-03,-6.4E-03
-9.7800E+00,+224.1E-03,-6.4E-03
-9.7700E+00,+224.1E-03,-1.4E-03
-9.7600E+00,+224.1E-03,-6.4E-03
-9.7500E+00,+234.2E-03,+8.6E-03
-9.7400E+00,+264.3E-03,+13.7E-03
-9.7300E+00,+264.3E-03,+13.7E-03
-9.7200E+00,+264.3E-03,-6.4E-03
-9.7100E+00,+244.2E-03,+13.7E-03
-9.7000E+00,+264.3E-03,-6.4E-03
-9.6900E+00,+274.4E-03,+13.7E-03
-9.6800E+00,+304.5E-03,-6.4E-03
-9.6700E+00,+274.4E-03,+13.7E-03
-9.6600E+00,+304.5E-03,+13.7E-03
-9.6500E+00,+304.5E-03,+8.6E-03
-9.6400E+00,+264.3E-03,+13.7E-03
-9.6300E+00,+304.5E-03,+8.6E-03
-9.6200E+00,+324.6E-03,+13.7E-03
-9.6100E+00,+304.5E-03,-1.4E-03
-9.6000E+00,+344.7E-03,+13.7E-03
-9.5900E+00,+314.6E-03,+13.7E-03
-9.5800E+00,+324.6E-03,-6.4E-03
-9.5700E+00,+314.6E-03,+13.7E-03
-9.5600E+00,+344.7E-03,+13.7E-03
-9.5500E+00,+344.7E-03,-1.4E-03
-9.5400E+00,+324.6E-03,+3.6E-03
-9.5300E+00,+344.7E-03,+13.7E-03
-9.5200E+00,+344.7E-03,+13.7E-03
-9.5100E+00,+344.7E-03,-1.4E-03
-9.5000E+00,+364.8E-03,+23.7E-03
