x-axis,1,2
second,Volt,Volt
-10.0000E+00,+746.7E-03,+33.8E-03
-9.9900E+00,+746.7E-03,+33.8E-03
-9.9800E+00,+746.7E-03,+23.7E-03
-9.9700E+00,+746.7E-03,+33.8E-03
-9.9600E+00,+746.7E-03,+13.7E-03
-9.9500E+00,+756.8E-03,+13.7E-03
-9.9400E+00,+746.7E-03,+23.7E-03
-9.9300E+00,+756.8E-03,+33.8E-03
-9.9200E+00,+786.9E-03,+13.7E-03
-9.9100E+00,+786.9E-03,+18.7E-03
-9.9000E+00,+827.1E-03,+23.7E-03
-9.8900E+00,+797.0E-03,+33.8E-03
-9.8800E+00,+786.9E-03,+13.7E-03
-9.8700E+00,+817.1E-03,+18.7E-03
-9.8600E+00,+827.1E-03,+33.8E-03
-9.8500E+00,+827.1E-03,+33.8E-03
-9.8400E+00,+867.3E-03,+33.8E-03
-9.8300E+00,+827.1E-03,+33.8E-03
-9.8200E+00,+867.3E-03,+23.7E-03
-9.8100E+00,+847.2E-03,+28.7E-03
-9.8000E+00,+827.1E-03,+13.7E-03
-9.7900E+00,+867.3E-03,+18.7E-03
-9.7800E+00,+867.3E-03,+23.7E-03
-9.7700E+00,+907.5E-03,+33.8E-03
-9.7600E+00,+907.5E-03,+33.8E-03
-9.7500E+00,+877.4E-03,+33.8E-03
-9.7400E+00,+867.3E-03,+33.8E-03
-9.7300E+00,+907.5E-03,+33.8E-03
-9.7200E+00,+907.5E-03,+33.8E-03
-9.7100E+00,+907.5E-03,+33.8E-03
-9.7000E+00,+907.5E-03,+33.8E-03
-9.6900E+00,+917.6E-03,+18.7E-03
-9.6800E+00,+947.7E-03,+13.7E-03
-9.6700E+00,+947.7E-03,+18.7E-03
-9.6600E+00,+927.6E-03,+33.8E-03
-9.6500E+00,+947.7E-03,+33.8E-03
-9.6400E+00,+987.9E-03,+53.9E-03
-9.6300E+00,+947.7E-03,+33.8E-03
-9.6200E+00,+967.8E-03,+43.8E-03
-9.6100E+00,+977.9E-03,+33.8E-03
-9.6000E+00,+987.9E-03,+33.8E-03
-9.5900E+00,+987.9E-03,+33.8E-03
-9.5800E+00,+967.8E-03,+43.8E-03
-9.5700E+00,+987.9E-03,+33.8E-03
-9.5600E+00,+1.0281E+00,+13.7E-03
-9.5500E+00,+1.0281E+00,+33.8E-03
-9.5400E+00,+1.0080E+00,+33.8E-03
-9.5300E+00,+1.0281E+00,+48.8E-03
-9.5200E+00,+1.0281E+00,+33.8E-03
-9.5100E+00,+1.0281E+00,+33.8E-03
