x-axis,1,2
second,Volt,Volt
-10.0000E+00,+294.0E-03,+22.3E-03
-9.9900E+00,+273.9E-03,+22.3E-03
-9.9800E+00,+273.9E-03,+22.3E-03
-9.9700E+00,+268.8E-03,+22.1E-03
-9.9600E+00,+273.9E-03,+21.5E-03
-9.9500E+00,+273.9E-03,+20.9E-03
-9.9400E+00,+253.8E-03,+21.1E-03
-9.9300E+00,+93.0E-03,+7.8E-03
-9.9200E+00,+113.1E-03,+7.8E-03
-9.9100E+00,+108.0E-03,+7.8E-03
-9.9000E+00,+93.0E-03,+7.8E-03
-9.8900E+00,+87.9E-03,+7.8E-03
-9.8800E+00,+93.0E-03,+7.8E-03
-9.8700E+00,+72.9E-03,+7.0E-03
-9.8600E+00,+82.9E-03,+8.2E-03
-9.8500E+00,+103.0E-03,+7.2E-03
-9.8400E+00,+93.0E-03,+7.0E-03
-9.8300E+00,+77.9E-03,+7.0E-03
-9.8200E+00,+93.0E-03,+7.4E-03
-9.8100E+00,+93.0E-03,+7.2E-03
-9.8000E+00,+72.9E-03,+7.0E-03
-9.7900E+00,+72.9E-03,+7.2E-03
-9.7800E+00,+82.9E-03,+7.0E-03
-9.7700E+00,+93.0E-03,+7.0E-03
-9.7600E+00,+72.9E-03,+7.0E-03
-9.7500E+00,+87.9E-03,+7.0E-03
-9.7400E+00,+82.9E-03,+7.0E-03
-9.7300E+00,+87.9E-03,+6.8E-03
-9.7200E+00,+93.0E-03,+6.2E-03
-9.7100E+00,+87.9E-03,+6.2E-03
-9.7000E+00,+82.9E-03,+7.4E-03
-9.6900E+00,+77.9E-03,+6.2E-03
-9.6800E+00,+93.0E-03,+6.2E-03
-9.6700E+00,+72.9E-03,+7.0E-03
-9.6600E+00,+82.9E-03,+6.2E-03
-9.6500E+00,+72.9E-03,+7.0E-03
-9.6400E+00,+72.9E-03,+6.2E-03
-9.6300E+00,+72.9E-03,+6.2E-03
-9.6200E+00,+82.9E-03,+6.6E-03
-9.6100E+00,+72.9E-03,+6.2E-03
-9.6000E+00,+72.9E-03,+7.0E-03
-9.5900E+00,+57.8E-03,+6.2E-03
-9.5800E+00,+72.9E-03,+6.2E-03
-9.5700E+00,+72.9E-03,+6.2E-03
-9.5600E+00,+72.9E-03,+6.2E-03
-9.5500E+00,+72.9E-03,+6.2E-03
-9.5400E+00,+62.8E-03,+5.8E-03
-9.5300E+00,+67.8E-03,+5.0E-03
-9.5200E+00,+72.9E-03,+6.2E-03
-9.5100E+00,+72.9E-03,+6.2E-03
-9.5000E+00,+62.8E-03,+6.2E-03
