x-axis,1,2
second,Volt,Volt
-10.0000E+00,+1.0980E+00,+57.6E-03
-9.9900E+00,+1.0829E+00,+57.0E-03
-9.9800E+00,+1.0879E+00,+56.8E-03
-9.9700E+00,+1.0779E+00,+56.8E-03
-9.9600E+00,+1.0779E+00,+56.8E-03
-9.9500E+00,+1.0829E+00,+56.0E-03
-9.9400E+00,+1.0678E+00,+56.4E-03
-9.9300E+00,+1.0779E+00,+55.4E-03
-9.9200E+00,+1.0578E+00,+56.0E-03
-9.9100E+00,+1.0578E+00,+55.4E-03
-9.9000E+00,+1.0578E+00,+55.2E-03
-9.8900E+00,+1.0528E+00,+54.6E-03
-9.8800E+00,+1.0578E+00,+54.4E-03
-9.8700E+00,+1.0578E+00,+54.4E-03
-9.8600E+00,+1.0377E+00,+54.8E-03
-9.8500E+00,+1.0377E+00,+53.8E-03
-9.8400E+00,+1.0377E+00,+54.4E-03
-9.8300E+00,+1.0226E+00,+54.4E-03
-9.8200E+00,+1.0276E+00,+54.0E-03
-9.8100E+00,+1.0226E+00,+53.6E-03
-9.8000E+00,+1.0176E+00,+53.6E-03
-9.7900E+00,+1.0176E+00,+52.6E-03
-9.7800E+00,+1.0176E+00,+52.8E-03
-9.7700E+00,+1.0176E+00,+52.8E-03
-9.7600E+00,+1.0176E+00,+52.8E-03
-9.7500E+00,+1.0025E+00,+52.2E-03
-9.7400E+00,+997.5E-03,+51.6E-03
-9.7300E+00,+982.4E-03,+51.4E-03
-9.7200E+00,+977.4E-03,+52.0E-03
-9.7100E+00,+992.5E-03,+51.8E-03
-9.7000E+00,+977.4E-03,+51.2E-03
-9.6900E+00,+977.4E-03,+51.2E-03
-9.6800E+00,+977.4E-03,+50.4E-03
-9.6700E+00,+962.3E-03,+50.4E-03
-9.6600E+00,+967.3E-03,+50.0E-03
-9.6500E+00,+957.3E-03,+49.6E-03
-9.6400E+00,+957.3E-03,+49.6E-03
-9.6300E+00,+957.3E-03,+48.8E-03
-9.6200E+00,+937.2E-03,+49.2E-03
-9.6100E+00,+937.2E-03,+48.8E-03
-9.6000E+00,+937.2E-03,+48.8E-03
-9.5900E+00,+937.2E-03,+48.6E-03
-9.5800E+00,+927.1E-03,+48.4E-03
-9.5700E+00,+917.1E-03,+47.4E-03
-9.5600E+00,+917.1E-03,+48.0E-03
-9.5500E+00,+917.1E-03,+47.8E-03
-9.5400E+00,+907.0E-03,+47.6E-03
-9.5300E+00,+897.0E-03,+47.0E-03
-9.5200E+00,+897.0E-03,+47.2E-03
-9.5100E+00,+892.0E-03,+46.4E-03
