time	V(n002)	V(n003)
2.076230401220845e-003	1.152163e-001	7.395879e-002
2.076458829322096e-003	1.155346e-001	7.567152e-002
2.076915685524598e-003	1.161705e-001	8.010700e-002
2.077268731206002e-003	1.166613e-001	8.567009e-002
2.077600868725882e-003	1.171225e-001	9.390771e-002
2.078013096981847e-003	1.176941e-001	1.064079e-001
2.078172889962002e-003	1.179155e-001	1.108622e-001
2.078288516014252e-003	1.180756e-001	1.132509e-001
2.078561581971023e-003	1.184535e-001	1.168448e-001
2.078970319076877e-003	1.190186e-001	1.191532e-001
2.079686516873533e-003	1.200067e-001	1.204587e-001
2.080402714670188e-003	1.209924e-001	1.216834e-001
2.081118912466844e-003	1.219756e-001	1.228273e-001
2.081835110263500e-003	1.229563e-001	1.238906e-001
2.082551308060155e-003	1.239346e-001	1.248731e-001
2.083267505856811e-003	1.249104e-001	1.257748e-001
2.083983703653466e-003	1.258837e-001	1.265958e-001
2.098947900475017e-003	1.459600e-001	1.466903e-001
2.113912097296568e-003	1.643833e-001	1.651328e-001
2.128876294118119e-003	1.811536e-001	1.819235e-001
2.143840490939670e-003	1.962708e-001	1.970623e-001
2.158804687761221e-003	2.097350e-001	2.105492e-001
2.173768884582771e-003	2.215461e-001	2.223843e-001
2.188733081404322e-003	2.317042e-001	2.325675e-001
2.213286652832894e-003	2.431864e-001	2.440913e-001
2.237840224261465e-003	2.489514e-001	2.498982e-001
2.262393795690037e-003	2.489992e-001	2.499883e-001
2.286947367118608e-003	2.433298e-001	2.443615e-001
2.311500938547179e-003	2.319431e-001	2.330179e-001
2.336054509975751e-003	2.148392e-001	2.159574e-001
2.360608081404322e-003	1.920181e-001	1.931801e-001
2.372884867118608e-003	1.788815e-001	1.800628e-001
2.385161652832894e-003	1.649037e-001	1.661065e-001
2.397438438547180e-003	1.500846e-001	1.513111e-001
2.409715224261465e-003	1.344244e-001	1.356766e-001
2.421992009975751e-003	1.179229e-001	1.192031e-001
2.434268795690037e-003	1.005802e-001	1.018905e-001
2.446545581404322e-003	8.239626e-002	8.373883e-002
2.451567902832894e-003	7.488916e-002	7.624320e-002
2.456590224261465e-003	6.732648e-002	6.870021e-002
2.461612545690037e-003	5.970823e-002	6.110983e-002
2.466634867118608e-003	5.203439e-002	5.347208e-002
2.471657188547180e-003	4.430498e-002	4.578695e-002
2.476679509975751e-003	3.651999e-002	3.805444e-002
2.481701831404322e-003	2.867942e-002	3.027455e-002
2.485608081404322e-003	2.257598e-002	2.424926e-002
2.489514331404322e-003	1.645894e-002	1.824608e-002
2.493420581404322e-003	1.033198e-002	1.229493e-002
2.497326831404322e-003	4.198806e-003	6.450892e-003
2.501233081404322e-003	-1.936900e-003	8.224301e-004
2.505139331404322e-003	-8.071440e-003	-4.451944e-003
2.508203274564673e-003	-1.287997e-002	-8.211540e-003
2.511237480668949e-003	-1.763713e-002	-1.154537e-002
2.514209068627769e-003	-2.228992e-002	-1.447710e-002
2.518115318627769e-003	-2.839407e-002	-1.793147e-002
2.522021568627769e-003	-3.448113e-002	-2.098636e-002
2.525927818627769e-003	-4.054742e-002	-2.362800e-002
2.529834068627769e-003	-4.658927e-002	-2.586222e-002
2.533740318627769e-003	-5.260307e-002	-2.770186e-002
2.537646568627769e-003	-5.858519e-002	-2.916477e-002
2.541552818627769e-003	-6.453200e-002	-3.027656e-002
2.545459068627769e-003	-7.043996e-002	-3.106216e-002
2.549365318627769e-003	-7.630548e-002	-3.154230e-002
2.553271568627769e-003	-8.212503e-002	-3.175407e-002
2.557177818627769e-003	-8.789512e-002	-3.174425e-002
2.561084068627769e-003	-9.361226e-002	-3.155593e-002
2.568896568627769e-003	-1.048740e-001	-3.081097e-002
2.576709068627769e-003	-1.158830e-001	-2.980904e-002
2.580615318627769e-003	-1.212845e-001	-2.633278e-002
2.583617757460147e-003	-1.253867e-001	-1.669456e-002
2.583749402011947e-003	-1.255656e-001	-1.431115e-002
2.584012691115549e-003	-1.259230e-001	-7.609949e-003
2.584300836835249e-003	-1.263138e-001	-4.542466e-003
2.584601025912443e-003	-1.267205e-001	-4.444724e-003
2.584942521733959e-003	-1.271826e-001	-4.564966e-003
2.585306721444397e-003	-1.276748e-001	-4.514769e-003
2.585867867734688e-003	-1.284319e-001	-4.564302e-003
2.588254366399527e-003	-1.316335e-001	-4.621830e-003
2.603202543901757e-003	-1.513289e-001	-5.010766e-003
2.618150721403987e-003	-1.693374e-001	-5.366131e-003
2.633098898906217e-003	-1.856591e-001	-5.687924e-003
2.648047076408447e-003	-2.002940e-001	-5.976146e-003
2.662995253910678e-003	-2.132421e-001	-6.230796e-003
2.677943431412908e-003	-2.245033e-001	-6.451874e-003
2.692891608915138e-003	-2.340777e-001	-6.639381e-003
2.716887144629424e-003	-2.443974e-001	-6.842254e-003
2.740882680343710e-003	-2.492622e-001	-6.938062e-003
2.764878216057995e-003	-2.486722e-001	-6.926806e-003
2.788873751772281e-003	-2.426274e-001	-6.808486e-003
2.812869287486567e-003	-2.311277e-001	-6.583102e-003
2.836864823200853e-003	-2.141733e-001	-6.250653e-003
2.860860358915138e-003	-1.917641e-001	-5.811139e-003
2.873137144629424e-003	-1.786045e-001	-5.559133e-003
2.885413930343710e-003	-1.646057e-001	-5.284648e-003
2.897690716057996e-003	-1.497675e-001	-4.987684e-003
2.909967501772281e-003	-1.340901e-001	-4.668242e-003
2.922244287486567e-003	-1.175734e-001	-4.326320e-003
2.934521073200853e-003	-1.002173e-001	-3.961920e-003
2.946797858915138e-003	-8.202202e-002	-3.575041e-003
