time	V(n002)	V(n003)
7.120400521966936e-004	-4.856021e+000	-9.480087e-002
7.421739807681222e-004	-4.987730e+000	-9.732637e-002
7.723079093395508e-004	-4.947757e+000	-9.657054e-002
8.024418379109794e-004	-4.736102e+000	-9.253336e-002
8.325757664824080e-004	-4.352766e+000	-8.521485e-002
8.627096950538366e-004	-3.797748e+000	-7.461499e-002
8.744284450538366e-004	-3.544218e+000	-6.977191e-002
8.861471950538366e-004	-3.275369e+000	-6.463585e-002
8.978659450538366e-004	-2.991201e+000	-5.920679e-002
9.095846950538366e-004	-2.691715e+000	-5.348476e-002
9.213034450538366e-004	-2.376910e+000	-4.746974e-002
9.330221950538366e-004	-2.046787e+000	-4.116173e-002
9.447409450538366e-004	-1.701345e+000	-3.456074e-002
9.514373736252652e-004	-1.501169e+000	-3.073621e-002
9.581338021966937e-004	-1.299238e+000	-2.687761e-002
9.648302307681224e-004	-1.095554e+000	-2.298494e-002
9.715266593395509e-004	-8.901146e-001	-1.905820e-002
9.782230879109796e-004	-6.829211e-001	-1.509738e-002
9.849195164824080e-004	-4.739733e-001	-1.110250e-002
9.916159450538366e-004	-2.632711e-001	-7.073546e-003
9.955221950538366e-004	-1.406558e-001	-4.672800e-003
9.970170858001981e-004	-9.370553e-002	-3.615556e-003
9.980185507226032e-004	-6.224746e-002	-2.655448e-003
9.986903650779334e-004	-4.114293e-002	-1.630230e-003
9.995682599232589e-004	-1.356350e-002	5.066778e-004
1.000043518014948e-003	1.367159e-003	2.369152e-003
1.000375096674296e-003	1.178400e-002	4.301350e-003
1.000701289704181e-003	2.203159e-002	6.777810e-003
1.001225638722096e-003	3.850419e-002	1.118847e-002
1.002113519820111e-003	6.639623e-002	1.791826e-002
1.003024117994622e-003	9.499975e-002	2.284219e-002
1.004178221574507e-003	1.312476e-001	2.650467e-002
1.005188435910222e-003	1.629706e-001	2.831961e-002
1.006415788820196e-003	2.015034e-001	2.974681e-002
1.013955076064295e-003	4.378501e-001	3.708063e-002
1.017861326064295e-003	5.599530e-001	4.118492e-002
1.021767576064295e-003	6.817185e-001	4.567286e-002
1.025673826064295e-003	8.030735e-001	5.072146e-002
1.029580076064295e-003	9.239447e-001	5.664049e-002
1.033486326064295e-003	1.044259e+000	6.405454e-002
1.037392576064295e-003	1.163945e+000	7.451227e-002
1.041298826064295e-003	1.282930e+000	9.219587e-002
1.044104713373451e-003	1.367924e+000	1.192377e-001
1.045467316004537e-003	1.409048e+000	1.624266e-001
1.046091196580893e-003	1.427842e+000	2.260851e-001
1.046506597795293e-003	1.440344e+000	3.105576e-001
1.047001505798531e-003	1.455226e+000	4.426715e-001
1.047476412363425e-003	1.469493e+000	5.785744e-001
1.047976994950733e-003	1.484518e+000	7.263312e-001
1.048978160125348e-003	1.514522e+000	1.028310e+000
1.050228533752689e-003	1.551912e+000	1.406354e+000
1.050594786868323e-003	1.562845e+000	1.508209e+000
1.050794173917352e-003	1.568794e+000	1.551163e+000
1.050898591157446e-003	1.571909e+000	1.565707e+000
1.050943462107232e-003	1.573247e+000	1.569325e+000
1.051006921790398e-003	1.575139e+000	1.572553e+000
1.051140052718871e-003	1.579108e+000	1.576669e+000
1.051324681193182e-003	1.584610e+000	1.581691e+000
1.051509309667494e-003	1.590110e+000	1.586824e+000
1.051693938141806e-003	1.595609e+000	1.592068e+000
1.051878566616118e-003	1.601104e+000	1.597423e+000
1.052063195090430e-003	1.606598e+000	1.602890e+000
1.052247823564741e-003	1.612090e+000	1.608467e+000
1.052432452039053e-003	1.617579e+000	1.614157e+000
1.064498465293739e-003	1.975854e+000	1.972438e+000
1.076564478548425e-003	2.318135e+000	2.314770e+000
1.088630491803111e-003	2.644424e+000	2.641152e+000
1.100696505057797e-003	2.954720e+000	2.951584e+000
1.112762518312483e-003	3.249022e+000	3.246067e+000
1.124828531567169e-003	3.527332e+000	3.524599e+000
1.136894544821855e-003	3.789649e+000	3.787182e+000
1.160890080536141e-003	4.247005e+000	4.245078e+000
1.184885616250426e-003	4.595538e+000	4.594181e+000
1.208881151964712e-003	4.835248e+000	4.834492e+000
1.232876687678998e-003	4.966135e+000	4.966011e+000
1.256872223393284e-003	4.988198e+000	4.988737e+000
1.280867759107570e-003	4.901439e+000	4.902670e+000
1.304863294821855e-003	4.705857e+000	4.707811e+000
1.319930259107569e-003	4.518837e+000	4.521222e+000
1.334997223393284e-003	4.297227e+000	4.300024e+000
1.350064187678998e-003	4.041026e+000	4.044217e+000
1.365131151964712e-003	3.750235e+000	3.753801e+000
1.380198116250427e-003	3.424854e+000	3.428776e+000
1.395265080536141e-003	3.064882e+000	3.069143e+000
1.410332044821855e-003	2.670321e+000	2.674901e+000
1.419818651964713e-003	2.411310e+000	2.416063e+000
1.429305259107570e-003	2.146153e+000	2.151079e+000
1.438791866250427e-003	1.874852e+000	1.879949e+000
1.448278473393284e-003	1.597404e+000	1.602672e+000
1.457765080536141e-003	1.313811e+000	1.319249e+000
1.467251687678998e-003	1.024073e+000	1.029680e+000
1.476738294821855e-003	7.281889e-001	7.339644e-001
1.484550794821855e-003	4.845892e-001	4.906038e-001
1.488457044821855e-003	3.623148e-001	3.685364e-001
1.492363294821855e-003	2.398221e-001	2.464428e-001
1.496269544821855e-003	1.171850e-001	1.247796e-001
1.498410748675939e-003	4.992697e-002	5.898031e-002
1.499763718016405e-003	7.423015e-003	1.875937e-002
1.500781394975446e-003	-2.454815e-002	-9.537064e-003
1.501663356933717e-003	-5.225495e-002	-3.141435e-002
1.502485585172381e-003	-7.808378e-002	-4.869269e-002
1.503273334945573e-003	-1.028276e-001	-6.167813e-002
1.504244817134481e-003	-1.333390e-001	-7.220837e-002
1.505305064676567e-003	-1.666327e-001	-7.667508e-002
1.506445144346063e-003	-2.024248e-001	-7.511847e-002
1.509169904322393e-003	-2.879217e-001	-6.535186e-002
1.510719519391684e-003	-3.365091e-001	-6.151008e-002
1.513818749530265e-003	-4.335836e-001	-5.667188e-002
1.517724999530265e-003	-5.556969e-001	-5.326410e-002
1.521631249530265e-003	-6.774755e-001	-5.160601e-002
1.525537499530265e-003	-7.988460e-001	-5.097521e-002
1.529443749530265e-003	-9.197353e-001	-5.098383e-002
1.533349999530265e-003	-1.040071e+000	-5.141820e-002
1.537256249530265e-003	-1.159779e+000	-5.215415e-002
1.541162499530265e-003	-1.278790e+000	-5.310910e-002
1.545068749530265e-003	-1.397030e+000	-4.657764e-002
1.548974999530265e-003	-1.514428e+000	-2.857056e-002
1.549463280780265e-003	-1.529040e+000	-2.850569e-002
1.550439843280265e-003	-1.558221e+000	-3.154875e-002
1.552392968280265e-003	-1.616405e+000	-3.289019e-002
1.554983900034865e-003	-1.693214e+000	-3.429165e-002
1.558890150034865e-003	-1.808160e+000	-3.651760e-002
1.571166935749150e-003	-2.166705e+000	-4.337067e-002
1.583443721463436e-003	-2.507607e+000	-4.988700e-002
1.595720507177722e-003	-2.830864e+000	-5.606659e-002
1.607997292892007e-003	-3.136478e+000	-6.190944e-002
1.620274078606293e-003	-3.424447e+000	-6.741555e-002
1.632550864320579e-003	-3.694773e+000	-7.258493e-002
1.644827650034865e-003	-3.947454e+000	-7.741757e-002
1.676077650034865e-003	-4.476042e+000	-8.752876e-002
1.707327650034865e-003	-4.820458e+000	-9.411991e-002
1.738577650034865e-003	-4.980702e+000	-9.719103e-002
1.769827650034865e-003	-4.956773e+000	-9.674211e-002
1.801077650034865e-003	-4.748673e+000	-9.277315e-002
1.832327650034865e-003	-4.356400e+000	-8.528415e-002
1.863577650034865e-003	-3.779956e+000	-7.427512e-002
1.875296400034865e-003	-3.524937e+000	-6.940359e-002
1.887015150034865e-003	-3.254721e+000	-6.424139e-002
1.898733900034865e-003	-2.969308e+000	-5.878851e-002
1.910452650034865e-003	-2.668697e+000	-5.304496e-002
1.922171400034865e-003	-2.352888e+000	-4.701074e-002
1.933890150034865e-003	-2.021882e+000	-4.068585e-002
1.945608900034865e-003	-1.675679e+000	-3.407028e-002
1.952305328606294e-003	-1.475137e+000	-3.024007e-002
1.959001757177722e-003	-1.272889e+000	-2.637586e-002
1.965698185749151e-003	-1.068933e+000	-2.247766e-002
1.972394614320579e-003	-8.632696e-001	-1.854546e-002
1.979091042892008e-003	-6.558994e-001	-1.457926e-002
1.985787471463437e-003	-4.468220e-001	-1.057906e-002
1.992483900034865e-003	-2.360375e-001	-6.544870e-003
1.996390150034865e-003	-1.133971e-001	-4.043572e-003
1.997893638956612e-003	-6.617136e-002	-2.736543e-003
1.998834348649426e-003	-3.661969e-002	-1.291734e-003
1.999732108955868e-003	-8.416042e-003	1.110835e-003
2.000188446423633e-003	5.920218e-003	3.157580e-003
2.000524437513928e-003	1.647566e-002	5.366329e-003
2.000868321878790e-003	2.727900e-002	8.159372e-003
2.001556090608516e-003	4.888525e-002	1.383948e-002
2.002550928363281e-003	8.013634e-002	2.043341e-002
2.003633420156803e-003	1.141373e-001	2.507448e-002
2.004630182233788e-003	1.454410e-001	2.745347e-002
2.005757333133319e-003	1.808325e-001	2.903047e-002
2.008930175522521e-003	2.804025e-001	3.217613e-002
2.015542596181768e-003	4.875093e-001	3.871106e-002
2.019448846181768e-003	6.094840e-001	4.295352e-002
2.023355096181768e-003	7.310915e-001	4.764264e-002
2.027261346181768e-003	8.522586e-001	5.299560e-002
2.031167596181768e-003	9.729124e-001	5.941678e-002
2.035073846181768e-003	1.092980e+000	6.778051e-002
2.038980096181768e-003	1.212389e+000	8.056292e-002
2.042886346181768e-003	1.331069e+000	1.042478e-001
2.044885291440127e-003	1.391495e+000	1.414016e-001
